x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-87.29191255232067,-33.890409518690234,1.1,1.1,0.05582740484822644
-87.61589923776391,-33.661427623891825,1.1,1.1,0.050575790406826665
-87.94484748529719,-33.440015196078726,1.1,1.1,0.030373551640463025
-88.2767773866096,-33.22219510882313,1.1,1.1,0.04302755982622025
-88.60988864247783,-33.00453946472422,1.1,1.1,0.15844671667845897
-88.95189348608504,-32.80613994752702,1.1,1.1,0.3026164856076386
-89.31657219043896,-32.66044767785914,1.1,1.1,0.27706240684675815
-89.70125054932335,-32.561877146587975,1.1,1.1,0.10289864923669499
-90.09082496300456,-32.47535487549179,1.1,1.1,-0.019650924985016215
-90.47570429032427,-32.37866182294576,1.1,1.1,-0.016564983521792004
-90.8588766166868,-32.27893971316114,1.1,1.1,0.03410925461690194
-91.24448557614885,-32.186151292305055,1.1,1.1,0.05885009496293776
-91.63320021653186,-32.10303897358152,1.1,1.1,0.060372593860918665
-92.02418228269094,-32.02921257173123,1.1,1.1,0.0568486819687303
-92.4165871672588,-31.964268958841885,1.1,1.1,0.053812884303296754
-92.80958392014628,-31.90780595983449,1.1,1.1,0.051479002217239625
-93.20282285151173,-31.859450222839023,1.1,1.1,0.04960323371454996
-93.59655876487508,-31.81886436544476,1.1,1.1,0.04771162951192074
-93.99108465649331,-31.78571370493533,1.1,1.1,0.045813221419759874
-94.38669360202611,-31.759663082177862,1.1,1.1,0.04677608463482823
-94.7836310354655,-31.740499141903356,1.1,1.1,0.05518485479225605
-95.181470802093,-31.729721961425223,1.1,1.1,0.0705110389663529
-95.57928944758108,-31.730100236267543,1.1,1.1,0.0884264339940439
-95.97615192479644,-31.74443212038565,1.1,1.1,0.10305711114620655
-96.37112644211976,-31.77550218985954,1.1,1.1,0.10169128464061576
-96.76383798022268,-31.823677523739587,1.1,1.1,0.07808041901152585
-97.15510017938844,-31.88416767292595,1.1,1.1,0.043633626090653646
-97.5458792126399,-31.95151949271972,1.1,1.1,0.008894396388976324
-97.9371411735973,-32.02027983842191,1.1,1.1,-0.0030576835012103647
-98.3297461531699,-32.085367964370235,1.1,1.1,0.05448936246184114
-98.72084589424844,-32.15471454079467,1.1,1.1,0.17538742658451786
-99.10300305607296,-32.25235137477979,1.1,1.1,0.24136594523805288
-99.471278944554,-32.394253511566,1.1,1.1,0.16839564154697373
-99.83124850825445,-32.56218673802587,1.1,1.1,0.06074235093633745
-100.18945191592684,-32.73468919744148,1.1,1.1,0.016587320857737783
-100.54675219638334,-32.9084437592896,1.1,1.1,0.01622049317545387
-100.90268428754348,-33.08437721281446,1.1,1.1,0.02283678333477782
-101.25678328613232,-33.263416426663056,1.1,1.1,0.029467924757925396
-101.60858413006932,-33.44648819007964,1.1,1.1,0.03610039262678035
-101.9576219954824,-33.63451929230843,1.1,1.1,0.042711677430356705
-102.3034317408883,-33.828436522593655,1.1,1.1,0.049267926447913744
-102.64554846301203,-34.02916667017954,1.1,1.1,0.054583573034045305
-102.98350725857873,-34.23763668311589,1.1,1.1,0.049760212211416945
-103.31716440855716,-34.45412931470106,1.1,1.1,0.025735090074952515
-103.64856929869045,-34.674532374379105,1.1,1.1,0.005360972041590558
-103.9805134131004,-34.893157844028806,1.1,1.1,0.03584877059090474
-104.30994093581172,-35.11305359934758,1.1,1.1,0.11760645817206576
-104.62669013729142,-35.347886208562684,1.1,1.1,0.1738986396418031
-104.923471286547,-35.607690674370765,1.1,1.1,0.14877358947493485
-105.20515598231906,-35.88676039840021,1.1,1.1,0.07758311755824913
-105.47941651819262,-36.17576372777663,1.1,1.1,0.003085226375106369
-105.75392534655822,-36.46536900962569,1.1,1.1,-0.045931760199616825
-106.03565792220644,-36.74700018792427,1.1,1.1,-0.03495829794756963
-106.32225137722008,-37.02220680791754,1.1,1.1,0.029552927534256986
-106.6046735660097,-37.2997697053973,1.1,1.1,0.11150571825514555
-106.87374846514902,-37.58862582202024,1.1,1.1,0.1757173587750603
-107.12035499793537,-37.8976589789834,1.1,1.1,0.1641225244537755
-107.34345894316364,-38.22793912874275,1.1,1.1,0.06476158947878097
-107.55856488460478,-38.56455522330531,1.1,1.1,-0.030345642313670016
