x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-69.87567381888243,53.75832566518256,1.1,1.1,-0.03380108338869286
-69.47887815493308,53.77629401689524,1.1,1.1,-0.0299242980032908
-69.08187962147011,53.789545612638015,1.1,1.1,-0.02603728848820373
-68.6847075749055,53.79869160676523,1.1,1.1,-0.02214720951059501
-68.28739168987791,53.804343630971246,1.1,1.1,-0.018259944507760206
-67.88996140235595,53.80711307828047,1.1,1.1,-0.01437833165583087
-67.49244614830832,53.8076111826039,1.1,1.1,-0.010502266485831071
-67.09487544326028,53.806449496079246,1.1,1.1,-0.006631499725911383
-66.69727880273716,53.80423941173091,1.1,1.1,-0.002764407168992447
-66.2996857422643,53.80159232258325,1.1,1.1,0.0010277623579020958
-65.9021256978103,53.799119621660616,1.1,1.1,0.003958034284252775
-65.50462524130366,53.79738584310758,1.1,1.1,0.004983443088990038
-65.10718214515754,53.79650300271833,1.1,1.1,0.004485459081058903
-64.70977811133736,53.79632933050334,1.1,1.1,0.003576444830233681
-64.31239484180855,53.79672043110291,1.1,1.1,0.002662227181566592
-63.91501372030991,53.797531988714056,1.1,1.1,0.0017471141344691347
-63.51761636925017,53.79861944886371,1.1,1.1,0.0005513608322407486
-63.120184331481454,53.79983841619221,1.1,1.1,-0.0026531425238549926
-62.72271100379994,53.80086716351792,1.1,1.1,-0.009501342973128076
-62.32525104163933,53.80046866414782,1.1,1.1,-0.0187394593574377
-61.92787859181795,53.79711073613577,1.1,1.1,-0.028461713913507616
-61.53066796026741,53.78926135664895,1.1,1.1,-0.03819860156135566
-61.1336934529194,53.77538842329779,1.1,1.1,-0.047925995461014635
-60.73702929614887,53.75395983369285,1.1,1.1,-0.05531584178452106
-60.340749716330826,53.72344491746471,1.1,1.1,-0.05151976450746106
-59.9448776257868,53.68375122976048,1.1,1.1,-0.031265247351021645
-59.54928827965508,53.638922238434944,1.1,1.1,-0.002571808760052365
-59.15383059981555,53.59373969725898,1.1,1.1,0.021005632511617706
-58.758355258394815,53.5528190070024,1.1,1.1,0.02719824805446021
-58.36275016004204,53.51709941373493,1.1,1.1,0.015977299608541544
-57.9669394872488,53.48393008914528,1.1,1.1,-0.0016932411001811096
-57.57085315058708,53.45050920635877,1.1,1.1,-0.02047511536381215
-57.17471072647157,53.41389969215823,1.1,1.1,-0.04037012841839803
-56.77921366607937,53.37094012351148,1.1,1.1,-0.05836241286212805
-56.38510860877728,53.31844926777498,1.1,1.1,-0.0640370127354544
-55.99283247980795,53.25481888682416,1.1,1.1,-0.05093953400854623
-55.60191549702318,53.18304277778324,1.1,1.1,-0.02843888352454947
-55.21172303685037,53.10695183307941,1.1,1.1,-0.010153832365135508
-54.821698361698814,53.02990716299155,1.1,1.1,-0.0020324581526555024
-54.43170025847572,52.95275644385991,1.1,1.1,-0.0006236421459204189
-54.04172626092424,52.87551017716518,1.1,1.1,-0.0005583163194572135
-53.65177390278753,52.79817822793472,1.1,1.1,-0.0004937492551318201
-53.26184079736546,52.72077054075248,1.1,1.1,-0.00042915204677236
-52.87192447840118,52.643297060202514,1.1,1.1,-0.0003646732137158492
-52.48202247963787,52.56576765131212,1.1,1.1,-0.0003000912226150079
-52.09213241437536,52.48819225866531,1.1,1.1,-0.0002356045480794545
-51.70225181635681,52.410580826846086,1.1,1.1,-0.00017109033586529582
-51.3123782193254,52.33294314132509,1.1,1.1,-0.00010637616529342943
-50.92250915702429,52.25528930579967,1.1,1.1,-4.190734314032689e-05
-50.53264232231,52.17762910574049,1.1,1.1,2.2734990995616385e-05
-50.14277508981236,52.09997248573156,1.1,1.1,8.73283661333565e-05
-49.75290515238785,52.02232946991356,1.1,1.1,0.00015167445272109607
-49.36303004377967,51.94470976420044,1.1,1.1,0.00021643887023351083
-48.97314729773098,51.86712347228956,1.1,1.1,0.00028102889971329714
-48.58325444798495,51.78958045920824,1.1,1.1,0.00034549310505359364
-48.19334918739808,51.71209058998384,1.1,1.1,0.00041012663930518607
-47.8034288906002,51.634663888757,1.1,1.1,0.00047448480828595223
-47.41349125044783,51.55731014099841,1.1,1.1,0.0005390852778967949
-47.02353372112745,51.48003929129203,1.1,1.1,0.0006037793881467609
-46.6335539159389,51.40286136377857,1.1,1.1,0.0006680728805753372
-46.24354944818206,51.32578614392866,1.1,1.1,0.0007326797737764715
-45.85351785160004,51.24882357632632,1.1,1.1,0.0007974022691631053
-45.463456580379365,51.17198368511218,1.1,1.1,0.0008617964878522866
-45.07336332737655,51.09527625575698,1.1,1.1,0.0009240100570451904
-44.68323562633474,51.01871131240132,1.1,1.1,0.0009567342038764955
-44.29307132922381,50.94229728805247,1.1,1.1,0.0009223140318908587
-43.90287298185727,50.8660275795066,1.1,1.1,0.000832458479583341
-43.51264551674878,50.78988635498607,1.1,1.1,0.0007268368732270806
-43.12239418463869,50.71385746448638,1.1,1.1,0.0006213555458504304
-42.73212399759732,50.63792499667317,1.1,1.1,0.0005158863848421033
-42.34184012680837,50.56207296065536,1.1,1.1,0.0004101538469147134
-41.95154766389885,50.4862852859852,1.1,1.1,0.00030444828596428797
-41.56125178005242,50.410545981771634,1.1,1.1,0.0001988644865269341
-41.17095748733944,50.33483897756689,1.1,1.1,9.339784756491383e-05
-40.780670036500254,50.25914836203657,1.1,1.1,-1.2203422265454038e-05
-40.390394360048525,50.18345806473297,1.1,1.1,-0.00011786843537029738
-40.00013578828128,50.10775209476496,1.1,1.1,-0.00022350613845124637
-39.60989933326885,50.03201446124149,1.1,1.1,-0.00025499463534873514
-39.21969008663824,49.95622909371483,1.1,1.1,9.713982156671052e-05
-38.82950375232917,49.8804259850503,1.1,1.1,0.001039884780088206
-38.43930659831271,49.80478071682304,1.1,1.1,0.002309955569336107
